,Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach
91,20598,2019-12-28,1,BLOCK,"COL #6 JOHNSON BLOCKED BY  DAL #10 PERRY, Wrist, Def. Zone",18:41,1121.0,5x5,Def,WRIST SHOT,COL,Def,COL,DAL,COREY PERRY,8470621.0,ERIK JOHNSON,8473446.0,,,VALERI NICHUSHKIN,8477501,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,COREY PERRY,8470621,DENIS GURIANOV,8478495,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,6,6,0,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,48.0,-11.0,RICK BOWNESS,JARED BEDNAR
92,20598,2019-12-28,1,STOP,PUCK FROZEN,18:46,1126.0,5x5,,,,,COL,DAL,,,,,,,TYSON JOST,8479370,VALERI NICHUSHKIN,8477501,MATT CALVERT,8474685,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,COREY PERRY,8470621,DENIS GURIANOV,8478495,ESA LINDELL,8476902,ROMAN POLAK,8471392,BEN BISHOP,8471750,6,6,0,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
93,20598,2019-12-28,1,FAC,DAL won Def. Zone - COL #17 JOST vs DAL #91 SEGUIN,18:46,1126.0,5x5,Def,,DAL,Def,COL,DAL,TYLER SEGUIN,8475794.0,TYSON JOST,8479370.0,,,TYSON JOST,8479370,J.T. COMPHER,8477456,MATT NIETO,8476442,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,JAMIE BENN,8473994,BLAKE COMEAU,8471260,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,0,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,22.0,RICK BOWNESS,JARED BEDNAR
94,20598,2019-12-28,1,SHOT,"COL ONGOAL - #83 NIETO, Backhand, Off. Zone, 24 ft.",18:57,1137.0,5x5,Off,BACKHAND,COL,Def,COL,DAL,MATT NIETO,8476442.0,,,,,TYSON JOST,8479370,J.T. COMPHER,8477456,MATT NIETO,8476442,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,JAMIE BENN,8473994,BLAKE COMEAU,8471260,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,0,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,88.0,-24.0,RICK BOWNESS,JARED BEDNAR
95,20598,2019-12-28,1,GOAL,"COL #37 COMPHER(4), Snap, Off. Zone, 7 ft.Assists: #17 JOST(7); #83 NIETO(11)",18:58,1138.0,5x5,Off,SNAP SHOT,COL,Def,COL,DAL,J.T. COMPHER,8477456.0,TYSON JOST,8479370.0,MATT NIETO,8476442.0,TYSON JOST,8479370,J.T. COMPHER,8477456,MATT NIETO,8476442,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,JAMIE BENN,8473994,BLAKE COMEAU,8471260,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,0,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,82.0,1.0,RICK BOWNESS,JARED BEDNAR
96,20598,2019-12-28,1,FAC,DAL won Neu. Zone - COL #92 LANDESKOG vs DAL #15 COMEAU,18:58,1138.0,5x5,Neu,,DAL,Neu,COL,DAL,BLAKE COMEAU,8471260.0,GABRIEL LANDESKOG,8476455.0,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,RADEK FAKSA,8476889,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,0.0,0.0,RICK BOWNESS,JARED BEDNAR
97,20598,2019-12-28,1,HIT,"COL #28 COLE HIT DAL #12 FAKSA, Def. Zone",19:35,1175.0,5x5,Def,,COL,Off,COL,DAL,IAN COLE,8474013.0,RADEK FAKSA,8476889.0,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,RADEK FAKSA,8476889,BLAKE COMEAU,8471260,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-78.0,40.0,RICK BOWNESS,JARED BEDNAR
98,20598,2019-12-28,1,BLOCK,"DAL #2 OLEKSIAK BLOCKED BY  COL #29 MACKINNON, Slap, Def. Zone",19:46,1186.0,5x5,Def,SLAP SHOT,DAL,Off,COL,DAL,NATHAN MACKINNON,8477492.0,JAMIE OLEKSIAK,8476467.0,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,RADEK FAKSA,8476889,BLAKE COMEAU,8471260,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-39.0,-22.0,RICK BOWNESS,JARED BEDNAR
99,20598,2019-12-28,1,PEND,Period End- Local time: 6:42 CST,20:00,1200.0,5x5,,,,,COL,DAL,,,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
100,20598,2019-12-28,2,PSTR,Period Start- Local time: 7:00 CST,0:00,0.0,5x5,,,,,COL,DAL,,,,,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,RADEK FAKSA,8476889,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
101,20598,2019-12-28,2,FAC,DAL won Neu. Zone - COL #29 MACKINNON vs DAL #12 FAKSA,0:00,0.0,5x5,Neu,,DAL,Neu,COL,DAL,RADEK FAKSA,8476889.0,NATHAN MACKINNON,8477492.0,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,RADEK FAKSA,8476889,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,0.0,0.0,RICK BOWNESS,JARED BEDNAR
102,20598,2019-12-28,2,TAKE,"DAL TAKEAWAY - #15 COMEAU, Off. Zone",0:12,12.0,5x5,Off,,DAL,Off,COL,DAL,BLAKE COMEAU,8471260.0,,,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,RADEK FAKSA,8476889,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,38.0,-28.0,RICK BOWNESS,JARED BEDNAR
103,20598,2019-12-28,2,HIT,"DAL #11 COGLIANO HIT COL #27 GRAVES, Off. Zone",0:19,19.0,5x5,Off,,DAL,Off,COL,DAL,ANDREW COGLIANO,8471699.0,RYAN GRAVES,8477435.0,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,RADEK FAKSA,8476889,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,96.0,21.0,RICK BOWNESS,JARED BEDNAR
104,20598,2019-12-28,2,HIT,"COL #92 LANDESKOG HIT DAL #15 COMEAU, Def. Zone",0:23,23.0,5x5,Def,,COL,Off,COL,DAL,GABRIEL LANDESKOG,8476455.0,BLAKE COMEAU,8471260.0,,,NATHAN MACKINNON,8477492,MIKKO RANTANEN,8478420,GABRIEL LANDESKOG,8476455,CALE MAKAR,8480069,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,ANDREW COGLIANO,8471699,RADEK FAKSA,8476889,BLAKE COMEAU,8471260,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,29.0,-39.0,RICK BOWNESS,JARED BEDNAR
105,20598,2019-12-28,2,SHOT,"DAL ONGOAL - #91 SEGUIN, Wrist, Off. Zone, 22 ft.",1:22,82.0,5x5,Off,WRIST SHOT,DAL,Off,COL,DAL,TYLER SEGUIN,8475794.0,,,,,VALERI NICHUSHKIN,8477501,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,JAMIE OLEKSIAK,8476467,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,86.0,-22.0,RICK BOWNESS,JARED BEDNAR
106,20598,2019-12-28,2,STOP,PUCK FROZEN,1:24,84.0,5x5,,,,,COL,DAL,,,,,,,VALERI NICHUSHKIN,8477501,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,DENIS GURIANOV,8478495,ALEXANDER RADULOV,8471228,JAMIE OLEKSIAK,8476467,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
107,20598,2019-12-28,2,FAC,COL won Def. Zone - COL #91 KADRI vs DAL #18 DICKINSON,1:24,84.0,5x5,Def,,COL,Off,COL,DAL,NAZEM KADRI,8475172.0,JASON DICKINSON,8477450.0,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,-22.0,RICK BOWNESS,JARED BEDNAR
108,20598,2019-12-28,2,GIVE,"DAL GIVEAWAY - #3 KLINGBERG, Off. Zone",1:29,89.0,5x5,Off,,DAL,Off,COL,DAL,JOHN KLINGBERG,8475906.0,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,31.0,-37.0,RICK BOWNESS,JARED BEDNAR
109,20598,2019-12-28,2,BLOCK,"COL #91 KADRI BLOCKED BY  DAL #18 DICKINSON, Wrist, Def. Zone",2:00,120.0,5x5,Def,WRIST SHOT,COL,Def,COL,DAL,JASON DICKINSON,8477450.0,NAZEM KADRI,8475172.0,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-86.0,-13.0,RICK BOWNESS,JARED BEDNAR
110,20598,2019-12-28,2,MISS,"DAL #34 GURIANOV, Wrist, Wide of Net, Off. Zone, 54 ft.",2:07,127.0,5x5,Off,WRIST SHOT,DAL,Off,COL,DAL,DENIS GURIANOV,8478495.0,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,COREY PERRY,8470621,DENIS GURIANOV,8478495,JAMIE OLEKSIAK,8476467,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,47.0,-35.0,RICK BOWNESS,JARED BEDNAR
111,20598,2019-12-28,2,MISS,"DAL #45 POLAK, Slap, Wide of Net, Off. Zone, 53 ft.",2:20,140.0,5x5,Off,SLAP SHOT,DAL,Off,COL,DAL,ROMAN POLAK,8471392.0,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JOE PAVELSKI,8470794,DENIS GURIANOV,8478495,ROOPE HINTZ,8478449,ANDREJ SEKERA,8471284,ROMAN POLAK,8471392,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,43.0,-27.0,RICK BOWNESS,JARED BEDNAR
112,20598,2019-12-28,2,STOP,ICING,2:29,149.0,5x5,,,,,COL,DAL,,,,,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,ANDREJ SEKERA,8471284,ROMAN POLAK,8471392,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
113,20598,2019-12-28,2,FAC,DAL won Off. Zone - COL #91 KADRI vs DAL #14 BENN,2:29,149.0,5x5,Off,,DAL,Off,COL,DAL,JAMIE BENN,8473994.0,NAZEM KADRI,8475172.0,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,22.0,RICK BOWNESS,JARED BEDNAR
114,20598,2019-12-28,2,PENL,"COL #95 BURAKOVSKY Holding(2 min), Def. Zone Drawn By: DAL #23 LINDELL",2:46,166.0,5x5,Def,Holding(2 min),COL,Off,COL,DAL,ANDRE BURAKOVSKY,8477444.0,ESA LINDELL,8476902.0,,,NAZEM KADRI,8475172,JOONAS DONSKOI,8475820,ANDRE BURAKOVSKY,8477444,NIKITA ZADOROV,8477507,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,80.0,-36.0,RICK BOWNESS,JARED BEDNAR
115,20598,2019-12-28,2,FAC,COL won Def. Zone - COL #37 COMPHER vs DAL #14 BENN,2:46,166.0,5x4,Def,,COL,Off,COL,DAL,J.T. COMPHER,8477456.0,JAMIE BENN,8473994.0,,,J.T. COMPHER,8477456,MATT NIETO,8476442,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,22.0,RICK BOWNESS,JARED BEDNAR
116,20598,2019-12-28,2,BLOCK,"DAL #47 RADULOV BLOCKED BY  COL #37 COMPHER, Deflected, Def. Zone",3:06,186.0,5x4,Def,DEFLECTED,DAL,Off,COL,DAL,J.T. COMPHER,8477456.0,ALEXANDER RADULOV,8471228.0,,,J.T. COMPHER,8477456,MATT NIETO,8476442,ERIK JOHNSON,8473446,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,51.0,-23.0,RICK BOWNESS,JARED BEDNAR
117,20598,2019-12-28,2,HIT,"COL #27 GRAVES HIT DAL #14 BENN, Def. Zone",3:32,212.0,5x4,Def,,COL,Off,COL,DAL,RYAN GRAVES,8477435.0,JAMIE BENN,8473994.0,,,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,RYAN GRAVES,8477435,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,90.0,-34.0,RICK BOWNESS,JARED BEDNAR
118,20598,2019-12-28,2,SHOT,"DAL ONGOAL - #14 BENN, Wrist, Off. Zone, 31 ft.",3:43,223.0,5x4,Off,WRIST SHOT,DAL,Off,COL,DAL,JAMIE BENN,8473994.0,,,,,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,RYAN GRAVES,8477435,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,69.0,-24.0,RICK BOWNESS,JARED BEDNAR
119,20598,2019-12-28,2,GIVE,"COL GIVEAWAY - #41 BELLEMARE, Def. Zone",3:49,229.0,5x4,Def,,COL,Off,COL,DAL,PIERRE-EDOUARD BELLEMARE,8477930.0,,,,,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,RYAN GRAVES,8477435,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,72.0,31.0,RICK BOWNESS,JARED BEDNAR
120,20598,2019-12-28,2,GIVE,"DAL GIVEAWAY - #91 SEGUIN, Off. Zone",3:51,231.0,5x4,Off,,DAL,Off,COL,DAL,TYLER SEGUIN,8475794.0,,,,,MATT CALVERT,8474685,PIERRE-EDOUARD BELLEMARE,8477930,RYAN GRAVES,8477435,IAN COLE,8474013,PHILIPP GRUBAUER,8475831,,,JOE PAVELSKI,8470794,TYLER SEGUIN,8475794,ALEXANDER RADULOV,8471228,JAMIE BENN,8473994,MIRO HEISKANEN,8480036,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,33.0,26.0,RICK BOWNESS,JARED BEDNAR
121,20598,2019-12-28,2,SHOT,"DAL ONGOAL - #12 FAKSA, Wrist, Off. Zone, 14 ft.",4:15,255.0,5x4,Off,WRIST SHOT,DAL,Off,COL,DAL,RADEK FAKSA,8476889.0,,,,,VALERI NICHUSHKIN,8477501,JOONAS DONSKOI,8475820,NIKITA ZADOROV,8477507,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,RADEK FAKSA,8476889,COREY PERRY,8470621,DENIS GURIANOV,8478495,ROOPE HINTZ,8478449,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,75.0,-1.0,RICK BOWNESS,JARED BEDNAR
122,20598,2019-12-28,2,SHOT,"DAL ONGOAL - #12 FAKSA, Backhand, Off. Zone, 7 ft.",4:16,256.0,5x4,Off,BACKHAND,DAL,Off,COL,DAL,RADEK FAKSA,8476889.0,,,,,VALERI NICHUSHKIN,8477501,JOONAS DONSKOI,8475820,NIKITA ZADOROV,8477507,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,RADEK FAKSA,8476889,COREY PERRY,8470621,DENIS GURIANOV,8478495,ROOPE HINTZ,8478449,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,86.0,-7.0,RICK BOWNESS,JARED BEDNAR
123,20598,2019-12-28,2,BLOCK,"DAL #34 GURIANOV BLOCKED BY  COL #16 ZADOROV, Wrist, Def. Zone",4:36,276.0,5x4,Def,WRIST SHOT,DAL,Off,COL,DAL,NIKITA ZADOROV,8477507.0,DENIS GURIANOV,8478495.0,,,VALERI NICHUSHKIN,8477501,JOONAS DONSKOI,8475820,NIKITA ZADOROV,8477507,RYAN GRAVES,8477435,PHILIPP GRUBAUER,8475831,,,RADEK FAKSA,8476889,COREY PERRY,8470621,DENIS GURIANOV,8478495,ROOPE HINTZ,8478449,JOHN KLINGBERG,8475906,BEN BISHOP,8471750,5,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,77.0,-11.0,RICK BOWNESS,JARED BEDNAR
124,20598,2019-12-28,2,SHOT,"COL ONGOAL - #8 MAKAR, Slap, Off. Zone, 50 ft.",5:22,322.0,5x5,Off,SLAP SHOT,COL,Def,COL,DAL,CALE MAKAR,8480069.0,,,,,NATHAN MACKINNON,8477492,GABRIEL LANDESKOG,8476455,ANDRE BURAKOVSKY,8477444,CALE MAKAR,8480069,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,DENIS GURIANOV,8478495,BLAKE COMEAU,8471260,JOHN KLINGBERG,8475906,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-39.0,-4.0,RICK BOWNESS,JARED BEDNAR
125,20598,2019-12-28,2,STOP,GOALIE STOPPED (AFTER SOG),5:23,323.0,5x5,,,,,COL,DAL,,,,,,,NATHAN MACKINNON,8477492,GABRIEL LANDESKOG,8476455,ANDRE BURAKOVSKY,8477444,CALE MAKAR,8480069,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,JASON DICKINSON,8477450,DENIS GURIANOV,8478495,BLAKE COMEAU,8471260,JOHN KLINGBERG,8475906,ESA LINDELL,8476902,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,,,RICK BOWNESS,JARED BEDNAR
126,20598,2019-12-28,2,FAC,COL won Off. Zone - COL #91 KADRI vs DAL #24 HINTZ,5:23,323.0,5x5,Off,,COL,Def,COL,DAL,NAZEM KADRI,8475172.0,ROOPE HINTZ,8478449.0,,,TYSON JOST,8479370,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,CALE MAKAR,8480069,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,ANDREJ SEKERA,8471284,ROMAN POLAK,8471392,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-69.0,22.0,RICK BOWNESS,JARED BEDNAR
127,20598,2019-12-28,2,SHOT,"COL ONGOAL - #49 GIRARD, Wrist, Off. Zone, 50 ft.",5:28,328.0,5x5,Off,WRIST SHOT,COL,Def,COL,DAL,SAMUEL GIRARD,8479398.0,,,,,TYSON JOST,8479370,NAZEM KADRI,8475172,MIKKO RANTANEN,8478420,CALE MAKAR,8480069,SAMUEL GIRARD,8479398,PHILIPP GRUBAUER,8475831,MATTIAS JANMARK,8477406,JOE PAVELSKI,8470794,ROOPE HINTZ,8478449,ANDREJ SEKERA,8471284,ROMAN POLAK,8471392,BEN BISHOP,8471750,6,6,1,1,PHILIPP GRUBAUER,8475831.0,BEN BISHOP,8471750.0,-45.0,-25.0,RICK BOWNESS,JARED BEDNAR
